record	sig_segments	total_length
ENSP00000478313.1	1	5
ENSP00000304956.4	3	39
ENSP00000315064.3	1	6
ENSP00000384169.3	1	9
ENSP00000295760.7	1	9
ENSP00000420042.1	1	9
ENSP00000296137.2	1	5
ENSP00000441178.1	1	5
ENSP00000318803.4	1	5
ENSP00000431701.1	1	5
ENSP00000489269.1	1	5
ENSP00000435238.1	1	5
ENSP00000352065.6	1	5
ENSP00000374610.4	1	5
ENSP00000409118.1	1	6
ENSP00000449407.1	1	6
ENSP00000446541.2	1	6
ENSP00000362386.3	1	5
ENSP00000490564.1	1	5
ENSP00000372290.3	1	5
ENSP00000324587.5	1	5
ENSP00000427505.1	1	5
ENSP00000421200.1	1	5
ENSP00000427260.1	1	5
ENSP00000443617.1	1	5
ENSP00000396188.1	2	19
ENSP00000407294.2	2	19
ENSP00000398545.1	2	19
ENSP00000349891.3	1	5
ENSP00000301039.2	1	9
ENSP00000411400.4	1	9
ENSP00000290438.3	2	10
ENSP00000493057.1	1	5
ENSP00000346240.4	1	5
ENSP00000473649.1	1	5
ENSP00000355777.5	1	5
ENSP00000474253.1	4	27
ENSP00000442924.1	3	22
ENSP00000267197.6	4	27
ENSP00000481531.1	4	27
ENSP00000228437.5	1	5
ENSP00000391364.1	1	6
ENSP00000349568.3	1	6
ENSP00000372683.4	1	7
ENSP00000436555.1	1	5
ENSP00000304401.8	1	5
ENSP00000361696.2	1	5
ENSP00000352299.1	1	5
ENSP00000398938.2	1	5
ENSP00000249883.5	2	12
ENSP00000409999.2	2	12
ENSP00000424765.1	2	12
ENSP00000425475.1	2	12
ENSP00000298694.4	1	5
ENSP00000264230.4	1	8
ENSP00000411174.2	2	11
ENSP00000396656.2	2	11
ENSP00000399871.2	2	11
ENSP00000288986.2	1	5
ENSP00000417273.1	1	5
ENSP00000419302.1	1	5
ENSP00000419677.1	1	5
ENSP00000418513.1	1	5
ENSP00000417729.1	1	5
ENSP00000419544.1	1	5
ENSP00000358380.6	23	115
ENSP00000479291.1	22	110
ENSP00000481516.1	3	15
ENSP00000471335.4	3	15
ENSP00000478481.1	1	5
ENSP00000481109.1	1	5
ENSP00000479068.1	1	5
ENSP00000366829.3	3	17
ENSP00000486115.1	1	5
ENSP00000329659.6	1	5
ENSP00000328848.8	3	17
ENSP00000413125.1	3	16
ENSP00000391113.1	3	16
ENSP00000393706.1	3	16
ENSP00000403393.1	3	16
ENSP00000428080.1	3	16
ENSP00000362638.4	1	6
ENSP00000428657.1	1	5
ENSP00000429545.1	1	5
ENSP00000429154.1	1	5
ENSP00000443944.1	1	5
ENSP00000386810.3	2	10
ENSP00000393596.2	2	12
ENSP00000410772.2	1	13
ENSP00000404376.2	1	13
ENSP00000479172.1	1	13
ENSP00000483517.1	1	13
ENSP00000443426.1	1	5
ENSP00000442466.1	1	5
ENSP00000228264.6	1	5
ENSP00000407646.2	1	5
ENSP00000406799.2	1	5
ENSP00000443578.1	1	5
ENSP00000445568.1	1	5
ENSP00000406457.2	1	5
ENSP00000440402.1	1	5
ENSP00000309965.5	1	5
ENSP00000338868.6	1	5
ENSP00000350676.5	1	5
ENSP00000379578.2	1	5
ENSP00000397129.1	1	5
ENSP00000319473.8	1	5
ENSP00000340051.6	1	5
ENSP00000362092.3	1	6
ENSP00000479362.1	1	5
ENSP00000483647.2	3	15
ENSP00000484254.2	1	5
ENSP00000420598.2	1	9
ENSP00000374323.5	1	9
ENSP00000425132.1	1	7
ENSP00000346349.4	1	6
ENSP00000338727.4	1	6
ENSP00000416364.2	1	6
ENSP00000379705.2	1	6
ENSP00000405480.1	1	6
ENSP00000413026.2	1	6
ENSP00000409574.1	1	6
ENSP00000418232.1	2	15
ENSP00000339958.4	2	15
ENSP00000462339.1	1	5
ENSP00000446365.2	1	5
ENSP00000354777.3	1	5
ENSP00000484395.1	1	5
ENSP00000392830.1	1	6
ENSP00000489579.1	1	6
ENSP00000389752.1	1	6
ENSP00000314363.6	1	6
ENSP00000387370.1	1	6
ENSP00000409720.1	1	6
ENSP00000396066.1	1	6
ENSP00000343658.5	1	6
ENSP00000303600.6	1	6
ENSP00000281111.7	1	6
ENSP00000313644.5	1	6
ENSP00000487176.1	1	6
ENSP00000486116.1	1	6
ENSP00000462078.1	1	5
ENSP00000306497.3	1	5
ENSP00000468285.1	1	5
ENSP00000426981.1	1	5
ENSP00000235532.5	1	5
ENSP00000349052.5	1	5
ENSP00000390820.2	1	5
ENSP00000397904.2	1	7
ENSP00000430618.1	1	7
ENSP00000429234.2	1	7
ENSP00000430382.2	1	7
ENSP00000265800.5	1	7
ENSP00000427866.1	1	7
ENSP00000429377.1	1	7
ENSP00000401291.1	1	7
ENSP00000370879.3	1	7
ENSP00000430609.2	1	7
ENSP00000416111.1	1	7
ENSP00000350977.3	1	7
ENSP00000301280.4	1	7
ENSP00000466475.1	1	7
ENSP00000475737.2	1	7
ENSP00000479879.1	1	7
ENSP00000491504.1	1	7
ENSP00000361673.3	1	5
ENSP00000401016.1	1	5
ENSP00000401991.1	1	5
ENSP00000309515.5	1	5
ENSP00000390568.1	1	5
ENSP00000340945.5	1	5
ENSP00000412377.1	1	5
ENSP00000412738.1	1	5
ENSP00000409928.2	1	5
ENSP00000440655.2	1	5
ENSP00000431586.1	1	6
ENSP00000355133.5	1	6
ENSP00000396713.3	1	6
ENSP00000412265.1	1	5
ENSP00000303452.3	3	21
ENSP00000426522.1	3	21
ENSP00000333519.5	1	5
ENSP00000482967.1	1	5
ENSP00000407088.2	1	10
ENSP00000412625.1	1	10
ENSP00000496347.1	1	8
ENSP00000444586.1	1	8
ENSP00000421443.1	1	6
ENSP00000320509.4	1	6
ENSP00000422314.1	1	6
ENSP00000388817.2	1	6
ENSP00000412748.1	1	6
ENSP00000483972.1	1	5
ENSP00000357079.4	1	5
ENSP00000478944.1	1	5
ENSP00000403044.2	1	5
ENSP00000431107.1	1	8
ENSP00000296953.2	1	8
ENSP00000428290.1	1	8
ENSP00000387429.2	1	5
ENSP00000388355.1	1	5
ENSP00000387706.1	1	5
ENSP00000405350.1	1	5
ENSP00000449936.2	1	5
ENSP00000390063.2	1	7
ENSP00000344215.4	1	7
ENSP00000251195.5	4	26
ENSP00000312995.3	4	26
ENSP00000362317.3	4	26
ENSP00000428848.1	4	26
ENSP00000370391.3	4	31
ENSP00000440163.1	4	31
ENSP00000363590.3	1	5
ENSP00000365427.1	2	23
ENSP00000321618.5	2	23
ENSP00000365441.2	2	23
ENSP00000418961.1	1	6
ENSP00000377634.2	3	19
ENSP00000407767.2	3	19
ENSP00000400871.1	2	14
ENSP00000402380.1	3	19
ENSP00000286523.5	3	19
ENSP00000435680.1	1	10
ENSP00000265651.3	1	10
ENSP00000435165.1	1	10
ENSP00000434001.1	1	10
ENSP00000288228.5	1	5
ENSP00000362330.3	1	7
ENSP00000415480.2	1	5
ENSP00000483550.1	1	5
ENSP00000486441.1	1	5
ENSP00000485978.1	1	5
ENSP00000486376.1	1	5
ENSP00000354162.3	1	5
ENSP00000378557.1	1	5
ENSP00000471700.1	1	11
ENSP00000441267.2	1	11
ENSP00000472302.1	1	11
ENSP00000222308.4	1	11
ENSP00000476767.1	1	11
ENSP00000472921.1	1	11
ENSP00000472643.2	1	11
ENSP00000472731.2	1	11
ENSP00000472087.1	1	11
ENSP00000472043.1	1	11
ENSP00000349300.4	2	18
ENSP00000351307.5	2	18
ENSP00000496168.1	2	18
ENSP00000338774.7	2	18
ENSP00000350718.3	1	6
ENSP00000329436.6	1	6
ENSP00000331842.7	1	6
ENSP00000490308.1	1	6
ENSP00000437943.1	1	6
ENSP00000389168.2	1	5
ENSP00000416769.2	1	5
ENSP00000450059.1	1	5
ENSP00000449647.1	1	5
ENSP00000449666.1	1	5
ENSP00000449514.1	1	5
ENSP00000446855.1	1	5
ENSP00000261207.5	1	5
ENSP00000450247.1	1	6
ENSP00000254325.3	1	8
ENSP00000414750.2	2	11
ENSP00000483333.1	2	11
ENSP00000386588.3	1	5
ENSP00000303659.8	1	5
ENSP00000306754.4	1	10
ENSP00000480655.1	1	5
ENSP00000479910.1	1	6
ENSP00000342434.4	2	18
ENSP00000385442.1	2	18
ENSP00000348089.5	1	7
ENSP00000387966.2	1	7
ENSP00000423550.1	1	7
ENSP00000216468.7	1	8
ENSP00000363435.4	1	5
ENSP00000475177.1	1	5
ENSP00000216277.8	1	5
ENSP00000451600.1	1	5
ENSP00000450437.1	1	5
ENSP00000450812.1	1	5
ENSP00000451267.1	1	5
ENSP00000376716.2	1	5
ENSP00000273668.2	1	6
ENSP00000410708.2	1	6
ENSP00000350310.5	1	5
ENSP00000308741.4	2	11
ENSP00000370723.1	2	11
ENSP00000426983.1	2	11
ENSP00000350574.4	1	5
ENSP00000436187.1	1	5
ENSP00000380861.1	1	5
ENSP00000486730.1	1	13
ENSP00000268124.5	1	13
ENSP00000399851.2	1	13
ENSP00000489799.1	1	13
ENSP00000418914.1	1	5
ENSP00000035307.2	1	5
ENSP00000261716.3	1	7
ENSP00000438819.1	1	7
ENSP00000346389.5	1	11
ENSP00000454120.1	1	11
ENSP00000453441.1	1	11
ENSP00000399460.2	1	11
ENSP00000453095.1	1	11
ENSP00000337202.7	1	11
ENSP00000434727.1	2	12
ENSP00000362918.3	1	5
ENSP00000439394.1	1	5
ENSP00000444660.1	1	5
ENSP00000312237.7	1	8
ENSP00000420095.2	1	8
ENSP00000443086.3	1	8
ENSP00000396725.3	1	8
ENSP00000348246.4	1	8
ENSP00000379577.4	1	8
ENSP00000439800.1	1	8
ENSP00000436888.1	1	5
ENSP00000392652.1	1	5
ENSP00000356875.3	1	5
ENSP00000271452.3	1	5
ENSP00000436473.1	1	5
ENSP00000480512.1	1	5
ENSP00000264360.4	1	5
ENSP00000340776.5	3	20
ENSP00000409117.1	3	20
ENSP00000374292.4	1	5
ENSP00000376154.3	1	5
ENSP00000376158.1	1	5
ENSP00000457151.1	2	13
ENSP00000455155.1	1	8
ENSP00000456141.1	2	13
ENSP00000457035.1	2	13
ENSP00000219905.7	2	13
ENSP00000442467.1	2	13
ENSP00000394371.1	2	19
ENSP00000407876.1	2	19
ENSP00000416737.1	2	19
ENSP00000401791.2	4	21
ENSP00000391758.1	1	5
ENSP00000372588.2	4	21
ENSP00000434978.1	1	5
ENSP00000410994.1	4	21
ENSP00000404221.1	4	21
ENSP00000300119.3	1	5
ENSP00000393392.2	1	5
ENSP00000451033.1	1	5
ENSP00000464136.1	1	5
ENSP00000377059.2	1	5
ENSP00000464410.1	1	5
ENSP00000352175.2	1	5
ENSP00000463250.1	1	5
ENSP00000463726.1	1	5
ENSP00000463076.1	1	5
ENSP00000421280.1	2	10
ENSP00000425051.1	2	10
ENSP00000421170.1	2	10
ENSP00000274203.10	2	10
ENSP00000391176.1	1	5
ENSP00000348242.6	1	5
ENSP00000349634.4	1	5
ENSP00000358984.3	1	5
ENSP00000332013.5	1	5
ENSP00000294600.2	1	7
ENSP00000328813.2	1	6
ENSP00000376962.1	1	5
ENSP00000016946.3	1	5
ENSP00000272454.6	1	5
ENSP00000455882.1	2	10
ENSP00000455308.1	2	10
ENSP00000456128.1	1	5
ENSP00000261200.4	1	7
ENSP00000440521.1	1	7
ENSP00000261201.4	1	7
ENSP00000403221.2	1	5
ENSP00000447500.2	1	5
ENSP00000321976.5	1	6
ENSP00000468649.1	1	6
ENSP00000390500.2	1	5
ENSP00000429744.1	1	5
ENSP00000428014.1	1	5
ENSP00000482260.1	1	5
ENSP00000328494.2	1	6
ENSP00000433808.1	1	6
ENSP00000353724.5	1	6
ENSP00000411831.2	1	6
ENSP00000379228.1	1	5
ENSP00000407774.1	1	5
ENSP00000362080.1	1	7
ENSP00000263033.5	1	7
ENSP00000362072.1	1	7
ENSP00000276141.6	1	7
ENSP00000250340.3	1	6
ENSP00000471075.1	1	6
ENSP00000480599.1	1	6
ENSP00000406092.2	1	6
ENSP00000377370.2	1	6
ENSP00000420486.1	1	6
ENSP00000401240.2	1	6
ENSP00000417413.1	1	6
ENSP00000346700.2	1	6
ENSP00000262966.7	1	5
ENSP00000353015.3	1	5
ENSP00000471735.1	1	5
ENSP00000470987.1	1	5
ENSP00000471715.1	1	5
ENSP00000471189.1	1	5
ENSP00000373081.4	2	18
ENSP00000373082.4	3	24
ENSP00000406926.1	3	25
ENSP00000383452.3	1	11
ENSP00000393683.2	1	5
ENSP00000346472.5	1	5
ENSP00000308279.5	1	5
ENSP00000368019.3	1	5
ENSP00000362219.4	1	5
ENSP00000402855.2	1	5
ENSP00000400405.1	1	6
ENSP00000370460.2	1	6
ENSP00000426802.1	1	6
ENSP00000472569.1	1	5
ENSP00000354575.2	1	5
ENSP00000354034.2	1	5
ENSP00000346976.2	1	5
ENSP00000262627.3	1	5
ENSP00000394479.1	1	5
ENSP00000474797.2	1	5
ENSP00000480821.1	1	5
ENSP00000371923.3	1	5
ENSP00000275732.4	6	36
ENSP00000494292.1	6	36
ENSP00000272789.4	1	6
ENSP00000306968.3	1	6
ENSP00000386656.3	1	6
ENSP00000386833.3	1	6
ENSP00000320228.4	2	12
ENSP00000362243.4	2	12
ENSP00000362244.2	2	12
ENSP00000437046.1	1	6
ENSP00000353388.4	1	6
ENSP00000417510.1	1	6
ENSP00000419787.2	2	12
ENSP00000348512.3	1	6
ENSP00000218894.10	2	12
ENSP00000419754.1	1	6
ENSP00000439000.2	1	6
ENSP00000296452.4	2	11
ENSP00000350181.3	1	5
ENSP00000183936.4	1	5
ENSP00000380349.3	1	5
ENSP00000380384.4	1	5
ENSP00000454379.1	1	5
ENSP00000456607.1	1	5
ENSP00000457878.1	1	5
ENSP00000457759.1	1	5
ENSP00000457898.1	1	5
ENSP00000326281.8	1	5
ENSP00000356542.1	1	6
ENSP00000481619.1	1	6
ENSP00000353222.3	1	6
ENSP00000356545.2	1	6
ENSP00000350183.6	1	6
ENSP00000356539.5	1	6
ENSP00000483914.1	1	6
ENSP00000351101.6	1	6
ENSP00000305979.4	1	6
ENSP00000352904.2	1	6
ENSP00000262764.5	1	5
ENSP00000471017.1	1	5
ENSP00000472733.1	1	5
ENSP00000469924.1	1	5
ENSP00000470594.1	1	5
ENSP00000483005.1	1	8
ENSP00000320188.3	1	5
ENSP00000300179.2	1	6
ENSP00000394424.1	1	6
ENSP00000380679.4	1	6
ENSP00000364011.3	1	6
ENSP00000251038.5	1	5
ENSP00000307025.8	1	5
ENSP00000450474.1	1	5
ENSP00000452370.1	1	5
ENSP00000452475.1	1	5
ENSP00000377150.5	1	5
ENSP00000338002.4	1	5
ENSP00000451054.1	1	5
ENSP00000216297.2	3	18
ENSP00000463537.1	1	5
ENSP00000462333.1	1	5
ENSP00000222968.4	1	5
ENSP00000482881.1	1	5
ENSP00000458130.1	1	5
ENSP00000379849.1	1	5
ENSP00000379847.2	1	5
ENSP00000432154.1	1	5
ENSP00000379843.3	1	5
ENSP00000299606.2	1	5
ENSP00000262971.1	1	9
ENSP00000411582.1	1	5
ENSP00000389389.1	1	5
ENSP00000394353.1	1	5
ENSP00000387445.2	1	5
ENSP00000391917.1	1	5
ENSP00000400222.1	1	5
ENSP00000450288.1	1	5
ENSP00000472530.1	1	5
ENSP00000474659.2	1	5
ENSP00000476610.1	1	6
ENSP00000367073.3	1	6
ENSP00000367076.3	1	6
ENSP00000367086.2	1	6
ENSP00000367091.4	1	6
ENSP00000402532.1	1	6
ENSP00000354615.4	1	6
ENSP00000465719.1	1	6
ENSP00000439218.2	1	6
ENSP00000276173.4	1	5
ENSP00000400539.1	1	5
ENSP00000265293.4	1	6
ENSP00000427772.1	1	6
ENSP00000377473.3	1	6
ENSP00000429339.1	1	6
ENSP00000428084.1	1	6
ENSP00000265007.6	1	5
ENSP00000427984.1	1	5
ENSP00000341368.4	1	6
ENSP00000318115.3	1	6
ENSP00000475531.1	1	6
ENSP00000472524.2	1	6
ENSP00000471142.1	1	6
ENSP00000445806.2	1	6
ENSP00000433617.1	1	5
ENSP00000309767.4	1	5
ENSP00000341679.5	1	9
ENSP00000344340.3	1	9
ENSP00000367890.1	1	9
ENSP00000339727.5	1	9
ENSP00000474710.1	5	26
ENSP00000475080.1	5	26
ENSP00000473927.1	1	5
ENSP00000474140.1	2	10
ENSP00000359024.5	5	26
ENSP00000385410.1	5	26
ENSP00000439856.2	2	17
ENSP00000198939.6	2	17
ENSP00000353871.4	1	5
ENSP00000379394.1	1	5
ENSP00000309577.6	1	5
ENSP00000379396.3	1	5
ENSP00000443489.2	1	5
ENSP00000435395.3	1	5
ENSP00000299441.3	1	5
ENSP00000409457.2	1	6
ENSP00000447301.2	1	6
ENSP00000449931.1	1	6
ENSP00000448287.1	1	6
ENSP00000446495.1	1	6
ENSP00000221671.2	1	5
ENSP00000472436.1	1	5
ENSP00000472255.1	1	5
ENSP00000468507.1	1	7
ENSP00000370078.3	1	7
ENSP00000293683.4	1	7
ENSP00000394754.1	1	7
ENSP00000341007.2	1	7
ENSP00000486511.1	1	5
ENSP00000299798.11	1	6
ENSP00000462404.1	1	6
ENSP00000430497.2	2	14
ENSP00000430848.1	2	14
ENSP00000269881.2	1	6
ENSP00000300403.6	1	5
ENSP00000341145.4	1	5
ENSP00000385205.3	1	7
ENSP00000349465.3	1	7
ENSP00000310042.2	1	5
ENSP00000221166.5	1	7
ENSP00000427872.1	1	7
ENSP00000412295.2	1	7
ENSP00000410137.2	1	7
ENSP00000487278.1	1	6
ENSP00000370896.2	1	6
ENSP00000263834.5	1	6
ENSP00000370892.2	1	6
ENSP00000234142.5	1	6
ENSP00000418379.1	1	6
ENSP00000482106.1	1	7
ENSP00000480033.2	1	7
ENSP00000478630.1	1	7
ENSP00000495441.1	1	10
ENSP00000364526.1	1	5
ENSP00000382767.3	1	5
ENSP00000488730.1	1	5
ENSP00000481389.1	1	5
ENSP00000354660.2	1	5
ENSP00000357494.3	1	5
ENSP00000357493.3	1	5
ENSP00000318982.7	1	6
ENSP00000318643.7	1	6
ENSP00000381746.3	1	6
ENSP00000495507.1	1	5
ENSP00000383143.2	1	5
ENSP00000496428.1	1	5
ENSP00000487759.1	1	5
ENSP00000478445.1	1	5
ENSP00000264956.6	1	5
ENSP00000426774.1	1	5
ENSP00000261973.7	2	11
ENSP00000431150.1	2	11
ENSP00000272845.5	1	5
ENSP00000391088.1	1	5
ENSP00000411701.1	1	5
ENSP00000416421.1	1	5
ENSP00000415173.1	1	5
ENSP00000405343.1	1	5
ENSP00000417653.1	1	5
ENSP00000419992.1	1	5
ENSP00000398931.1	1	5
ENSP00000417749.2	1	5
ENSP00000304642.9	1	6
ENSP00000378132.4	1	5
ENSP00000316250.5	1	5
ENSP00000384481.1	1	5
ENSP00000263629.4	1	5
ENSP00000403492.4	1	5
ENSP00000378099.3	1	5
ENSP00000479589.1	1	5
ENSP00000316029.9	1	5
ENSP00000376443.2	1	5
ENSP00000467882.1	1	5
ENSP00000476634.1	1	5
ENSP00000341905.5	1	5
ENSP00000360626.4	1	5
ENSP00000394075.1	1	5
ENSP00000371740.1	1	7
ENSP00000371734.2	1	7
ENSP00000371730.3	1	7
ENSP00000371726.2	1	7
ENSP00000477725.1	1	7
ENSP00000388731.2	1	5
ENSP00000314669.7	1	5
ENSP00000387319.1	1	5
ENSP00000386916.1	1	5
ENSP00000362013.4	5	29
ENSP00000339438.2	5	29
ENSP00000346285.2	5	29
ENSP00000439689.1	5	29
ENSP00000362008.5	5	29
ENSP00000390938.2	1	7
ENSP00000411743.1	1	7
ENSP00000290552.7	1	9
ENSP00000327465.1	2	44
ENSP00000442412.1	2	44
ENSP00000245451.4	1	6
ENSP00000453485.1	1	6
ENSP00000454134.1	1	6
ENSP00000453365.1	1	6
ENSP00000453691.1	1	6
ENSP00000453467.1	1	6
ENSP00000394165.1	1	6
ENSP00000453148.1	2	10
ENSP00000263791.5	2	10
ENSP00000366283.2	1	5
ENSP00000382708.2	1	5
ENSP00000212015.6	1	5
ENSP00000496593.1	2	11
ENSP00000490186.1	1	6
ENSP00000367059.1	2	11
ENSP00000465308.1	2	11
ENSP00000488721.2	2	11
ENSP00000488071.1	2	11
ENSP00000490230.1	2	11
ENSP00000413621.1	2	11
ENSP00000495669.1	2	11
ENSP00000399239.2	2	11
ENSP00000366826.2	1	5
ENSP00000325638.2	1	9
ENSP00000263773.5	2	12
ENSP00000431536.1	1	5
ENSP00000312134.5	1	5
ENSP00000433231.1	1	5
ENSP00000433016.1	1	5
ENSP00000215793.7	1	5
ENSP00000231572.3	1	5
ENSP00000430035.1	1	5
ENSP00000429030.1	1	5
ENSP00000252825.3	5	41
ENSP00000470288.1	5	41
ENSP00000479636.1	2	11
ENSP00000472543.1	1	5
ENSP00000493594.1	1	5
ENSP00000470298.1	1	5
ENSP00000472819.1	1	5
ENSP00000407879.1	1	5
ENSP00000366169.3	1	5
ENSP00000406273.3	1	5
ENSP00000478155.1	1	16
ENSP00000482968.1	1	16
ENSP00000479094.1	1	16
ENSP00000304713.4	1	5
ENSP00000435125.1	1	5
ENSP00000482795.1	1	5
ENSP00000268712.2	1	7
ENSP00000379192.1	1	7
ENSP00000407998.1	1	7
ENSP00000462308.1	1	7
ENSP00000387727.1	1	7
ENSP00000462794.1	1	7
ENSP00000410784.2	1	7
ENSP00000347924.2	1	5
ENSP00000254803.2	3	17
ENSP00000244174.5	1	5
ENSP00000320291.3	1	5
ENSP00000349545.4	1	5
ENSP00000492353.1	1	5
ENSP00000489373.1	1	5
ENSP00000247226.8	1	5
ENSP00000450945.1	1	5
ENSP00000450973.1	1	5
ENSP00000378183.2	1	5
ENSP00000332142.5	1	7
ENSP00000402080.1	1	7
ENSP00000364476.3	1	7
ENSP00000454407.1	3	15
ENSP00000344626.5	3	15
ENSP00000384084.3	1	5
ENSP00000385482.3	1	5
ENSP00000384767.3	1	5
ENSP00000384787.1	1	5
ENSP00000385784.1	1	5
ENSP00000288642.9	1	5
ENSP00000366604.1	1	6
ENSP00000366607.3	1	6
ENSP00000227503.9	1	6
ENSP00000334414.5	1	6
ENSP00000391198.1	1	6
ENSP00000396793.2	1	6
ENSP00000356481.3	2	10
ENSP00000403576.1	2	14
ENSP00000377721.3	1	5
ENSP00000429338.1	1	5
ENSP00000317903.6	1	10
ENSP00000385839.1	1	10
ENSP00000489424.1	1	10
ENSP00000394676.2	1	10
ENSP00000385169.2	1	10
ENSP00000450411.1	1	7
ENSP00000351784.2	1	10
ENSP00000408536.2	1	10
ENSP00000221922.5	1	5
ENSP00000494410.1	1	5
ENSP00000377969.3	1	5
ENSP00000469091.1	1	5
ENSP00000055335.6	1	5
ENSP00000371843.3	1	8
ENSP00000280987.4	1	8
ENSP00000452223.1	1	8
ENSP00000379734.1	1	8
ENSP00000377225.3	2	10
ENSP00000158526.9	2	10
ENSP00000355747.3	1	5
ENSP00000403737.2	1	5
ENSP00000355746.1	1	5
ENSP00000427806.1	1	5
ENSP00000486498.1	1	5
ENSP00000396193.2	1	7
ENSP00000413416.1	1	7
ENSP00000056217.5	1	5
ENSP00000351416.4	1	6
ENSP00000453434.1	1	6
ENSP00000427151.2	1	6
ENSP00000453294.1	1	6
ENSP00000491481.1	1	6
ENSP00000205890.5	1	6
ENSP00000495481.1	1	6
ENSP00000481642.1	1	6
ENSP00000357998.4	1	8
ENSP00000362578.4	1	5
ENSP00000418879.1	1	5
ENSP00000417599.1	1	5
ENSP00000264051.3	1	11
ENSP00000362653.4	1	11
ENSP00000387033.1	1	11
ENSP00000404711.2	1	6
ENSP00000376930.3	1	6
ENSP00000389892.2	1	6
ENSP00000355923.4	1	6
ENSP00000331907.4	1	5
ENSP00000282388.3	1	7
ENSP00000003302.4	1	5
ENSP00000444991.1	1	5
ENSP00000442257.1	1	5
ENSP00000445743.1	1	5
ENSP00000438050.1	1	5
ENSP00000437688.1	1	6
ENSP00000440799.1	1	5
ENSP00000302310.1	1	5
ENSP00000466500.1	1	5
ENSP00000467275.1	1	5
ENSP00000468381.1	1	5
ENSP00000465440.1	1	5
ENSP00000279259.3	1	5
ENSP00000433415.1	1	6
ENSP00000412639.2	1	6
ENSP00000360058.2	1	5
ENSP00000372691.4	1	10
ENSP00000397558.1	1	10
ENSP00000263857.6	1	5
ENSP00000386300.1	1	5
ENSP00000422892.1	1	7
ENSP00000421637.1	1	7
ENSP00000382058.1	1	7
ENSP00000417871.2	1	5
ENSP00000350049.4	2	18
ENSP00000453979.1	2	18
ENSP00000490916.1	1	5
ENSP00000490126.1	1	5
ENSP00000253048.4	1	6
ENSP00000365645.1	1	7
ENSP00000365637.3	3	19
ENSP00000302343.6	1	7
ENSP00000379723.1	1	7
ENSP00000379722.1	1	7
ENSP00000365634.2	3	19
ENSP00000489575.1	1	7
ENSP00000365635.3	1	7
ENSP00000389680.3	1	7
ENSP00000392625.1	1	7
ENSP00000456010.1	1	6
ENSP00000320378.7	1	5
ENSP00000391577.1	1	5
ENSP00000434345.2	1	5
ENSP00000416398.2	1	5
ENSP00000343728.4	1	5
ENSP00000371451.2	1	5
ENSP00000496545.1	1	5
ENSP00000494173.1	1	5
ENSP00000493850.1	1	5
ENSP00000493883.1	1	5
ENSP00000393011.1	2	19
ENSP00000389203.2	2	19
ENSP00000415328.1	2	19
ENSP00000327824.1	1	5
ENSP00000363542.3	1	5
ENSP00000393514.2	1	7
ENSP00000354742.4	1	9
ENSP00000387761.1	1	9
ENSP00000462137.1	2	12
ENSP00000254079.4	2	12
ENSP00000462522.1	2	12
ENSP00000462841.1	2	12
ENSP00000377808.1	2	12
ENSP00000377810.2	2	12
ENSP00000394452.1	1	5
ENSP00000317842.4	1	5
ENSP00000464620.1	1	5
ENSP00000299402.6	2	10
ENSP00000477213.1	2	10
ENSP00000476776.1	2	10
ENSP00000311912.3	2	10
ENSP00000374556.2	2	10
ENSP00000410812.1	1	6
ENSP00000402367.1	1	6
ENSP00000376934.1	1	6
ENSP00000253458.6	1	6
ENSP00000384839.2	1	6
ENSP00000216034.4	1	5
ENSP00000286835.7	1	7
ENSP00000382703.1	1	7
ENSP00000402377.2	1	7
ENSP00000478606.1	1	5
ENSP00000495420.1	1	5
ENSP00000325819.3	1	5
ENSP00000370938.3	1	5
ENSP00000487013.1	1	5
ENSP00000356507.3	1	5
ENSP00000426915.1	1	5
ENSP00000425133.1	1	5
ENSP00000452068.1	1	12
ENSP00000329200.2	1	12
ENSP00000452299.1	1	12
ENSP00000447432.2	1	5
ENSP00000338845.4	2	14
ENSP00000358862.3	2	14
ENSP00000363215.1	5	71
ENSP00000363193.3	5	71
ENSP00000404373.1	1	6
ENSP00000333125.7	5	71
ENSP00000350756.3	1	10
ENSP00000362865.2	1	10
ENSP00000273063.6	1	10
ENSP00000396863.1	1	10
ENSP00000314006.3	1	10
ENSP00000382114.2	2	21
ENSP00000496210.1	2	21
ENSP00000396103.2	2	21
ENSP00000314153.2	1	6
ENSP00000450969.1	1	6
ENSP00000302843.5	1	5
ENSP00000426338.1	1	5
ENSP00000425192.1	1	5
ENSP00000361030.1	2	16
ENSP00000429013.1	2	16
ENSP00000361026.1	2	16
ENSP00000361027.3	2	16
ENSP00000473469.1	1	5
ENSP00000473565.1	1	5
ENSP00000369792.2	1	5
ENSP00000354301.3	1	5
ENSP00000410768.2	1	5
ENSP00000423785.1	1	5
ENSP00000409201.2	1	5
ENSP00000354913.3	1	5
ENSP00000423307.1	1	5
ENSP00000359510.4	1	5
ENSP00000388649.1	1	5
ENSP00000285871.4	1	5
ENSP00000268893.6	2	22
ENSP00000345824.4	2	22
ENSP00000462710.1	1	14
ENSP00000339834.4	1	5
ENSP00000394421.1	2	19
ENSP00000415755.2	2	19
ENSP00000414248.1	2	19
ENSP00000265713.2	5	28
ENSP00000385888.1	5	28
ENSP00000399638.1	3	17
ENSP00000430606.1	1	6
ENSP00000380136.3	5	28
ENSP00000483168.1	1	5
